Name,Type 1,Type 2
Phione,water,
Phione,water,
Phione,water,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pichu,electric,
Pidgeot,normal,flying
Pidgeot,normal,flying
Pidgeot,normal,flying
Pidgeot,normal,flying
Pidgeot,normal,flying
Pidgeot,normal,flying
Pidgeot,normal,flying
Pidgeot,normal,flying
Pidgeot,normal,flying
Pidgeotto,normal,flying
Pidgeotto,normal,flying
Pidgeotto,normal,flying
Pidgeotto,normal,flying
Pidgeotto,normal,flying
Pidgeotto,normal,flying
Pidgeotto,normal,flying
Pidgeotto,normal,flying
Pidgeotto,normal,flying
Pidgey,normal,flying
Pidgey,normal,flying
Pidgey,normal,flying
Pidgey,normal,flying
Pidgey,normal,flying
Pidgey,normal,flying
Pidgey,normal,flying
Pidove,normal,flying
Pidove,normal,flying
Pidove,normal,flying
Pignite,fire,fighting
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikachu,electric,
Pikipek,normal,flying
Pikipek,normal,flying
Pikipek,normal,flying
Pikipek,normal,flying
Piloswine,ice,ground
Piloswine,ice,ground
Piloswine,ice,ground
Piloswine,ice,ground
Piloswine,ice,ground
Piloswine,ice,ground
Piloswine,ice,ground
Pineco,bug,
Pineco,bug,
Pineco,bug,
Pineco,bug,
Pineco,bug,
Pinsir,bug,
Pinsir,bug,
Pinsir,bug,
Pinsir,bug,
Pinsir,bug,
Pinsir,bug,
Pinsir,bug,
Pinsir,bug,
Pinsir,bug,
Pinsir,bug,
Pinsir,bug,
Pinsir,bug,
Pinsir,bug,
Pinsir,bug,
Pinsir,bug,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Piplup,water,
Plusle,electric,
Plusle,electric,
Plusle,electric,
Plusle,electric,
Plusle,electric,
Plusle,electric,
Plusle,electric,
Plusle,electric,
Plusle,electric,
Poipole,poison,
Poipole,poison,
Politoed,water,
Politoed,water,
Politoed,water,
Politoed,water,
Politoed,water,
Politoed,water,
Politoed,water,
Politoed,water,
Politoed,water,
Politoed,water,
Politoed,water,
Poliwag,water,
Poliwag,water,
Poliwag,water,
Poliwag,water,
Poliwag,water,
Poliwag,water,
Poliwag,water,
Poliwag,water,
Poliwag,water,
Poliwhirl,water,
Poliwhirl,water,
Poliwhirl,water,
Poliwhirl,water,
Poliwhirl,water,
Poliwhirl,water,
Poliwhirl,water,
Poliwhirl,water,
Poliwhirl,water,
Poliwhirl,water,
Poliwrath,water,fighting
Poliwrath,water,fighting
Poliwrath,water,fighting
Poliwrath,water,fighting
Poliwrath,water,fighting
Poliwrath,water,fighting
Poliwrath,water,fighting
Poliwrath,water,fighting
Poliwrath,water,fighting
Ponyta,fire,
Ponyta,fire,
Ponyta,fire,
Ponyta,fire,
Ponyta,fire,
Ponyta,fire,
Ponyta,fire,
Poochyena,dark,
Poochyena,dark,
Poochyena,dark,
Poochyena,dark,
Poochyena,dark,
Poochyena,dark,
Poochyena,dark,
Poochyena,dark,
Poochyena,dark,
Popplio,water,
Popplio,water,
Popplio,water,
Popplio,water,
Popplio,water,
Popplio,water,
Popplio,water,
Porygon,normal,
Porygon,normal,
Porygon,normal,
Porygon,normal,
Porygon,normal,
Porygon,normal,
Porygon,normal,
Porygon,normal,
Porygon,normal,
Porygon,normal,
Porygon-Z,normal,
Porygon-Z,normal,
Porygon-Z,normal,
Porygon-Z,normal,
Porygon-Z,normal,
Porygon-Z,normal,
Porygon2,normal,
Porygon2,normal,
Porygon2,normal,
Porygon2,normal,
Porygon2,normal,
Porygon2,normal,
Porygon2,normal,
Porygon2,normal,
Porygon2,normal,
Primarina,water,fairy
Primarina,water,fairy
Primarina,water,fairy
Primarina,water,fairy
Primarina,water,fairy
Primeape,fighting,
Primeape,fighting,
Primeape,fighting,
Primeape,fighting,
Primeape,fighting,
Primeape,fighting,
Primeape,fighting,
Primeape,fighting,
Primeape,fighting,
Prinplup,water,
Prinplup,water,
Prinplup,water,
Prinplup,water,
Prinplup,water,
Probopass,rock,steel
Probopass,rock,steel
Probopass,rock,steel
Psyduck,water,
Psyduck,water,
Psyduck,water,
Psyduck,water,
Psyduck,water,
Psyduck,water,
Psyduck,water,
Psyduck,water,
Psyduck,water,
Psyduck,water,
Pumpkaboo,ghost,grass
Pumpkaboo,ghost,grass
Pupitar,rock,ground
Pupitar,rock,ground
Pupitar,rock,ground
Pupitar,rock,ground
Pupitar,rock,ground
Pupitar,rock,ground
Purrloin,dark,
Purrloin,dark,
Purugly,normal,
Purugly,normal,
Purugly,normal,
Pyroar,fire,normal
Pyroar,fire,normal
Pyroar,fire,normal
Pyroar,fire,normal
Pyroar,fire,normal
Pyroar,fire,normal
Pyroar,fire,normal
Pyroar,fire,normal
Pyukumuku,water,
Pyukumuku,water,
Pyukumuku,water,
Pyukumuku,water,
Quagsire,water,ground
Quagsire,water,ground
Quagsire,water,ground
Quagsire,water,ground
Quagsire,water,ground
Quagsire,water,ground
Quilava,fire,
Quilava,fire,
Quilava,fire,
Quilava,fire,
Quilava,fire,
Quilava,fire,
Quilava,fire,
Quilladin,grass,
Quilladin,grass,
Qwilfish,water,poison
Qwilfish,water,poison
Qwilfish,water,poison
Qwilfish,water,poison
Qwilfish,water,poison
Raichu,electric,
Raichu,electric,
Raichu,electric,
Raichu,electric,
Raichu,electric,
Raichu,electric,
Raichu,electric,
Raichu,electric,
Raichu,electric,
Raichu,electric,
Raichu,electric,
Raichu,electric,
Raichu,electric,
Raichu,electric,
Raichu,electric,
Raichu,electric,
Raichu,electric,
Raichu,electric,
Raikou,electric,
Raikou,electric,
Raikou,electric,
Raikou,electric,
Raikou,electric,
Raikou,electric,
Raikou,electric,
Raikou,electric,
Raikou,electric,
Raikou,electric,
Raikou,electric,
Ralts,psychic,fairy
Ralts,psychic,fairy
Ralts,psychic,fairy
Ralts,psychic,fairy
Ralts,psychic,fairy
Ralts,psychic,fairy
Rampardos,rock,
Rampardos,rock,
Rampardos,rock,
Rampardos,rock,
Rampardos,rock,
Rampardos,rock,
Rapidash,fire,
Rapidash,fire,
Rapidash,fire,
Rapidash,fire,
Rapidash,fire,
Rapidash,fire,
Raticate,normal,
Raticate,normal,
Raticate,normal,
Raticate,normal,
Raticate,normal,
Raticate,normal,
Raticate,normal,
Raticate,normal,
Raticate,normal,
Raticate,normal,
Raticate,normal,
Raticate,normal,
Raticate,normal,
Rattata,normal,
Rattata,normal,
Rattata,normal,
Rattata,normal,
Rattata,normal,
Rattata,normal,
Rattata,normal,
Rattata,normal,
Rattata,normal,
Rattata,normal,
Rattata,normal,
Rattata,normal,
Rattata,normal,
Rattata,normal,
Rattata,normal,
Rattata,normal,
Rattata,normal,
Rattata,normal,
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Rayquaza,dragon,flying
Regice,ice,
Regice,ice,
Regice,ice,
Regice,ice,
Regice,ice,
Regigigas,normal,
Regigigas,normal,
Regigigas,normal,
Regigigas,normal,
Regigigas,normal,
Regirock,rock,
Regirock,rock,
Regirock,rock,
Regirock,rock,
Regirock,rock,
Registeel,steel,
Registeel,steel,
Registeel,steel,
Registeel,steel,
Registeel,steel,
Registeel,steel,
Registeel,steel,
Relicanth,water,rock
Relicanth,water,rock
Relicanth,water,rock
Relicanth,water,rock
Relicanth,water,rock
Relicanth,water,rock
Remoraid,water,
Remoraid,water,
Remoraid,water,
Remoraid,water,
Remoraid,water,
Remoraid,water,
Remoraid,water,
Reshiram,dragon,fire
Reshiram,dragon,fire
Reshiram,dragon,fire
Reshiram,dragon,fire
Reshiram,dragon,fire
Reshiram,dragon,fire
Reuniclus,psychic,
Reuniclus,psychic,
Reuniclus,psychic,
Rhydon,ground,rock
Rhydon,ground,rock
Rhydon,ground,rock
Rhydon,ground,rock
Rhydon,ground,rock
Rhydon,ground,rock
Rhydon,ground,rock
Rhydon,ground,rock
Rhydon,ground,rock
Rhyhorn,ground,rock
Rhyhorn,ground,rock
Rhyhorn,ground,rock
Rhyhorn,ground,rock
Rhyhorn,ground,rock
Rhyhorn,ground,rock
Rhyhorn,ground,rock
Rhyhorn,ground,rock
Rhyhorn,ground,rock
Rhyperior,ground,rock
Rhyperior,ground,rock
Rhyperior,ground,rock
Rhyperior,ground,rock
Rhyperior,ground,rock
Ribombee,bug,fairy
Ribombee,bug,fairy
Ribombee,bug,fairy
Ribombee,bug,fairy
Riolu,fighting,
Riolu,fighting,
Riolu,fighting,
Riolu,fighting,
Riolu,fighting,
Riolu,fighting,
Riolu,fighting,
Riolu,fighting,
Riolu,fighting,
Riolu,fighting,
Riolu,fighting,
Riolu,fighting,
Rockruff,rock,
Rockruff,rock,
Rockruff,rock,
Rockruff,rock,
Rockruff,rock,
Rockruff,rock,
Roggenrola,rock,
Roggenrola,rock,
Roggenrola,rock,
Roggenrola,rock,
Roggenrola,rock,
Roselia,grass,poison
Roselia,grass,poison
Roselia,grass,poison
Roselia,grass,poison
Roselia,grass,poison
Roselia,grass,poison
Roselia,grass,poison
Roserade,grass,poison
Roserade,grass,poison
Roserade,grass,poison
Roserade,grass,poison
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rotom,electric,ghost
Rowlet,grass,flying
Rowlet,grass,flying
Rowlet,grass,flying
Rowlet,grass,flying
Rowlet,grass,flying
Rufflet,normal,flying
Rufflet,normal,flying
Rufflet,normal,flying
Sableye,dark,ghost
Sableye,dark,ghost
Sableye,dark,ghost
Sableye,dark,ghost
Sableye,dark,ghost
Sableye,dark,ghost
Sableye,dark,ghost
Sableye,dark,ghost
Sableye,dark,ghost
Sableye,dark,ghost
Sableye,dark,ghost
Salamence,dragon,flying
Salamence,dragon,flying
Salamence,dragon,flying
Salamence,dragon,flying
Salamence,dragon,flying
Salamence,dragon,flying
Salandit,poison,fire
Salandit,poison,fire
Salandit,poison,fire
Salandit,poison,fire
Salazzle,poison,fire
Salazzle,poison,fire
Salazzle,poison,fire
Salazzle,poison,fire
Samurott,water,
Samurott,water,
Samurott,water,
Samurott,water,
Sandile,ground,dark
Sandile,ground,dark
Sandile,ground,dark
Sandile,ground,dark
Sandshrew,ground,
Sandshrew,ground,
Sandshrew,ground,
Sandshrew,ground,
Sandshrew,ground,
Sandshrew,ground,
Sandshrew,ground,
Sandshrew,ground,
Sandshrew,ground,
Sandshrew,ground,
Sandshrew,ground,
Sandshrew,ground,
Sandshrew,ground,
Sandshrew,ground,
Sandshrew,ground,
Sandshrew,ground,
Sandslash,ground,
Sandslash,ground,
Sandslash,ground,
Sandslash,ground,
Sandslash,ground,
Sandslash,ground,
Sandslash,ground,
Sandslash,ground,
Sandslash,ground,
Sandslash,ground,
Sandslash,ground,
Sandslash,ground,
Sandslash,ground,
Sandslash,ground,
Sandslash,ground,
Sandslash,ground,
Sandygast,ghost,ground
Sandygast,ghost,ground
Sandygast,ghost,ground
Sandygast,ghost,ground
Sawk,fighting,
Sawk,fighting,
Sawsbuck,normal,grass
Sawsbuck,normal,grass
Sawsbuck,normal,grass
Sawsbuck,normal,grass
Sawsbuck,normal,grass
Sawsbuck,normal,grass
Scatterbug,bug,
Scatterbug,bug,
Sceptile,grass,
Sceptile,grass,
Sceptile,grass,
Sceptile,grass,
Sceptile,grass,
Sceptile,grass,
Sceptile,grass,
Sceptile,grass,
Sceptile,grass,
Sceptile,grass,
Sceptile,grass,
Sceptile,grass,
Scizor,bug,steel
Scizor,bug,steel
Scizor,bug,steel
Scizor,bug,steel
Scizor,bug,steel
Scizor,bug,steel
Scizor,bug,steel
Scizor,bug,steel
Scizor,bug,steel
Scizor,bug,steel
Scizor,bug,steel
Scizor,bug,steel
Scizor,bug,steel
Scizor,bug,steel
Scizor,bug,steel
Scizor,bug,steel
Scizor,bug,steel
Scolipede,bug,poison
Scolipede,bug,poison
Scrafty,dark,fighting
Scrafty,dark,fighting
Scrafty,dark,fighting
Scraggy,dark,fighting
Scraggy,dark,fighting
Scraggy,dark,fighting
Scraggy,dark,fighting
Scraggy,dark,fighting
Scraggy,dark,fighting
Scraggy,dark,fighting
Scyther,bug,flying
Scyther,bug,flying
Scyther,bug,flying
Scyther,bug,flying
Scyther,bug,flying
Scyther,bug,flying
Scyther,bug,flying
Scyther,bug,flying
Scyther,bug,flying
Scyther,bug,flying
Scyther,bug,flying
Scyther,bug,flying
Seadra,water,
Seadra,water,
Seadra,water,
Seadra,water,
Seadra,water,
Seadra,water,
Seadra,water,
Seadra,water,
Seadra,water,
Seaking,water,
Seaking,water,
Seaking,water,
Seaking,water,
Seaking,water,
Seaking,water,
Seaking,water,
Sealeo,ice,water
Sealeo,ice,water
Sealeo,ice,water
Sealeo,ice,water
Seedot,grass,
Seedot,grass,
Seedot,grass,
Seedot,grass,
Seel,water,
Seel,water,
Seel,water,
Seel,water,
Seel,water,
Seel,water,
Seel,water,
Seismitoad,water,ground
Seismitoad,water,ground
Sentret,normal,
Sentret,normal,
Sentret,normal,
Sentret,normal,
Sentret,normal,
Sentret,normal,
Serperior,grass,
Serperior,grass,
Serperior,grass,
Serperior,grass,
Serperior,grass,
Servine,grass,
Servine,grass,
Servine,grass,
Servine,grass,
Seviper,poison,
Seviper,poison,
Seviper,poison,
Seviper,poison,
Seviper,poison,
Seviper,poison,
Seviper,poison,
Sewaddle,bug,grass
Sewaddle,bug,grass
Sewaddle,bug,grass
Sharpedo,water,dark
Sharpedo,water,dark
Sharpedo,water,dark
Sharpedo,water,dark
Sharpedo,water,dark
Sharpedo,water,dark
Sharpedo,water,dark
Sharpedo,water,dark
Sharpedo,water,dark
Sharpedo,water,dark
Sharpedo,water,dark
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shaymin,grass,
Shedinja,bug,ghost
Shedinja,bug,ghost
Shedinja,bug,ghost
Shedinja,bug,ghost
Shedinja,bug,ghost
Shelgon,dragon,
Shelgon,dragon,
Shelgon,dragon,
Shelgon,dragon,
Shelgon,dragon,
Shellder,water,
Shellder,water,
Shellder,water,
Shellder,water,
Shellder,water,
Shellder,water,
Shellder,water,
Shellos,water,
Shellos,water,
Shellos,water,
Shellos,water,
Shellos,water,
Shellos,water,
Shellos,water,
Shellos,water,
Shelmet,bug,
Shelmet,bug,
Shieldon,rock,steel
Shieldon,rock,steel
Shieldon,rock,steel
Shieldon,rock,steel
Shieldon,rock,steel
Shieldon,rock,steel
Shieldon,rock,steel
Shieldon,rock,steel
Shiftry,grass,dark
Shiftry,grass,dark
Shiftry,grass,dark
Shiftry,grass,dark
Shiftry,grass,dark
Shiinotic,grass,fairy
Shiinotic,grass,fairy
Shinx,electric,
Shinx,electric,
Shinx,electric,
Shinx,electric,
Shinx,electric,
Shinx,electric,
Shroomish,grass,
Shroomish,grass,
Shroomish,grass,
Shroomish,grass,
Shroomish,grass,
Shroomish,grass,
Shuckle,bug,rock
Shuckle,bug,rock
Shuckle,bug,rock
Shuckle,bug,rock
Shuckle,bug,rock
Shuckle,bug,rock
Shuppet,ghost,
Shuppet,ghost,
Shuppet,ghost,
Shuppet,ghost,
Shuppet,ghost,
Sigilyph,psychic,flying
Sigilyph,psychic,flying
Sigilyph,psychic,flying
Sigilyph,psychic,flying
Silcoon,bug,
Silcoon,bug,
Silcoon,bug,
Silcoon,bug,
Silcoon,bug,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Silvally,normal,
Simipour,water,
Simipour,water,
Simipour,water,
Simisage,grass,
Simisage,grass,
Simisear,fire,
Simisear,fire,
Skarmory,steel,flying
Skarmory,steel,flying
Skarmory,steel,flying
Skarmory,steel,flying
Skarmory,steel,flying
Skarmory,steel,flying
Skarmory,steel,flying
Skarmory,steel,flying
Skarmory,steel,flying
Skarmory,steel,flying
Skarmory,steel,flying
Skarmory,steel,flying
Skiddo,grass,
Skiddo,grass,
Skiploom,grass,flying
Skiploom,grass,flying
Skiploom,grass,flying
Skiploom,grass,flying
Skiploom,grass,flying
Skiploom,grass,flying
Skitty,normal,
Skitty,normal,
Skitty,normal,
Skitty,normal,
Skitty,normal,
Skitty,normal,
Skitty,normal,
Skitty,normal,
Skitty,normal,
Skorupi,poison,bug
Skorupi,poison,bug
Skorupi,poison,bug
Skorupi,poison,bug
Skorupi,poison,bug
Skrelp,poison,water
Skrelp,poison,water
Skuntank,poison,dark
Skuntank,poison,dark
Skuntank,poison,dark
Skuntank,poison,dark
Slaking,normal,
Slaking,normal,
Slaking,normal,
Slaking,normal,
Slakoth,normal,
Slakoth,normal,
Slakoth,normal,
Slakoth,normal,
Slakoth,normal,
Sliggoo,dragon,
Sliggoo,dragon,
Sliggoo,dragon,
Slowbro,water,psychic
Slowbro,water,psychic
Slowbro,water,psychic
Slowbro,water,psychic
Slowbro,water,psychic
Slowbro,water,psychic
Slowbro,water,psychic
Slowbro,water,psychic
Slowbro,water,psychic
Slowbro,water,psychic
Slowbro,water,psychic
Slowbro,water,psychic
Slowking,water,psychic
Slowking,water,psychic
Slowking,water,psychic
Slowking,water,psychic
Slowking,water,psychic
Slowking,water,psychic
Slowking,water,psychic
Slowpoke,water,psychic
Slowpoke,water,psychic
Slowpoke,water,psychic
Slowpoke,water,psychic
Slowpoke,water,psychic
Slowpoke,water,psychic
Slowpoke,water,psychic
Slowpoke,water,psychic
Slowpoke,water,psychic
Slowpoke,water,psychic
Slugma,fire,
Slugma,fire,
Slugma,fire,
Slugma,fire,
Slurpuff,fairy,
Slurpuff,fairy,
Smeargle,normal,
Smeargle,normal,
Smeargle,normal,
Smeargle,normal,
Smeargle,normal,
Smeargle,normal,
Smeargle,normal,
Smeargle,normal,
Smeargle,normal,
Smeargle,normal,
Smeargle,normal,
Smoochum,ice,psychic
Smoochum,ice,psychic
Smoochum,ice,psychic
Smoochum,ice,psychic
Smoochum,ice,psychic
Smoochum,ice,psychic
Smoochum,ice,psychic
Sneasel,dark,ice
Sneasel,dark,ice
Sneasel,dark,ice
Sneasel,dark,ice
Sneasel,dark,ice
Sneasel,dark,ice
Sneasel,dark,ice
Sneasel,dark,ice
Sneasel,dark,ice
Sneasel,dark,ice
Sneasel,dark,ice
Sneasel,dark,ice
Sneasel,dark,ice
Sneasel,dark,ice
Sneasel,dark,ice
Snivy,grass,
Snivy,grass,
Snivy,grass,
Snivy,grass,
Snivy,grass,
Snivy,grass,
Snivy,grass,
Snivy,grass,
Snivy,grass,
Snivy,grass,
Snivy,grass,
Snivy,grass,
Snivy,grass,
Snorlax,normal,
Snorlax,normal,
Snorlax,normal,
Snorlax,normal,
Snorlax,normal,
Snorlax,normal,
Snorlax,normal,
Snorlax,normal,
Snorlax,normal,
Snorlax,normal,
Snorlax,normal,
Snorunt,ice,
Snorunt,ice,
Snorunt,ice,
Snorunt,ice,
Snorunt,ice,
Snorunt,ice,
Snorunt,ice,
Snorunt,ice,
Snover,grass,ice
Snover,grass,ice
Snover,grass,ice
Snover,grass,ice
Snover,grass,ice
Snubbull,fairy,
Snubbull,fairy,
Snubbull,fairy,
Snubbull,fairy,
Snubbull,fairy,
Snubbull,fairy,
Solgaleo,psychic,steel
Solgaleo,psychic,steel
Solgaleo,psychic,steel
Solgaleo,psychic,steel
Solgaleo,psychic,steel
Solgaleo,psychic,steel
Solgaleo,psychic,steel
Solgaleo,psychic,steel
Solosis,psychic,
Solosis,psychic,
Solosis,psychic,
Solrock,rock,psychic
Solrock,rock,psychic
Solrock,rock,psychic
Solrock,rock,psychic
Spearow,normal,flying
Spearow,normal,flying
Spearow,normal,flying
Spearow,normal,flying
Spearow,normal,flying
Spearow,normal,flying
Spearow,normal,flying
Spearow,normal,flying
Spearow,normal,flying
Spewpa,bug,
Spewpa,bug,
Spheal,ice,water
Spheal,ice,water
Spheal,ice,water
Spheal,ice,water
Spheal,ice,water
Spinarak,bug,poison
Spinarak,bug,poison
Spinarak,bug,poison
Spinarak,bug,poison
Spinarak,bug,poison
Spinarak,bug,poison
Spinarak,bug,poison
Spinarak,bug,poison
Spinarak,bug,poison
Spinda,normal,
Spinda,normal,
Spinda,normal,
Spinda,normal,
Spinda,normal,
Spinda,normal,
Spinda,normal,
Spinda,normal,
Spinda,normal,
Spiritomb,ghost,dark
Spiritomb,ghost,dark
Spiritomb,ghost,dark
Spiritomb,ghost,dark
Spoink,psychic,
Spoink,psychic,
Spoink,psychic,
Spoink,psychic,
Spoink,psychic,
Spoink,psychic,
Spoink,psychic,
Spritzee,fairy,
Spritzee,fairy,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Squirtle,water,
Stakataka,rock,steel
Stakataka,rock,steel
Stantler,normal,
Stantler,normal,
Stantler,normal,
Stantler,normal,
Stantler,normal,
Stantler,normal,
Staraptor,normal,flying
Staraptor,normal,flying
Staraptor,normal,flying
Staraptor,normal,flying
Staraptor,normal,flying
Staravia,normal,flying
Staravia,normal,flying
Staravia,normal,flying
Staravia,normal,flying
Starly,normal,flying
Starly,normal,flying
Starly,normal,flying
Starly,normal,flying
Starly,normal,flying
Starly,normal,flying
Starly,normal,flying
Starly,normal,flying
Starly,normal,flying
Starmie,water,psychic
Starmie,water,psychic
Starmie,water,psychic
Starmie,water,psychic
Starmie,water,psychic
Starmie,water,psychic
Starmie,water,psychic
Starmie,water,psychic
Starmie,water,psychic
Starmie,water,psychic
Staryu,water,
Staryu,water,
Staryu,water,
Staryu,water,
Staryu,water,
Staryu,water,
Staryu,water,
Staryu,water,
Staryu,water,
Staryu,water,
Staryu,water,
Staryu,water,
Steelix,steel,ground
Steelix,steel,ground
Steelix,steel,ground
Steelix,steel,ground
Steelix,steel,ground
Steelix,steel,ground
Steelix,steel,ground
Steelix,steel,ground
Steelix,steel,ground
Steelix,steel,ground
Steenee,grass,
Steenee,grass,
Steenee,grass,
Stoutland,normal,
Stoutland,normal,
Stoutland,normal,
Stoutland,normal,
Stoutland,normal,
Stufful,normal,fighting
Stufful,normal,fighting
Stufful,normal,fighting
Stufful,normal,fighting
Stufful,normal,fighting
Stunfisk,ground,electric
Stunfisk,ground,electric
Stunky,poison,dark
Stunky,poison,dark
Stunky,poison,dark
Stunky,poison,dark
Stunky,poison,dark
Stunky,poison,dark
Sudowoodo,rock,
Sudowoodo,rock,
Sudowoodo,rock,
Sudowoodo,rock,
Sudowoodo,rock,
Sudowoodo,rock,
Sudowoodo,rock,
Sudowoodo,rock,
Sudowoodo,rock,
Sudowoodo,rock,
Sudowoodo,rock,
Sudowoodo,rock,
Sudowoodo,rock,
Sudowoodo,rock,
Suicune,water,
Suicune,water,
Suicune,water,
Suicune,water,
Suicune,water,
Suicune,water,
Suicune,water,
Suicune,water,
Suicune,water,
Suicune,water,
Suicune,water,
Suicune,water,
Suicune,water,
Suicune,water,
Suicune,water,
Suicune,water,
Suicune,water,
Suicune,water,
Suicune,water,
Sunflora,grass,
Sunflora,grass,
Sunflora,grass,
Sunflora,grass,
Sunflora,grass,
Sunflora,grass,
Sunkern,grass,
Sunkern,grass,
Sunkern,grass,
Sunkern,grass,
Surskit,bug,water
Surskit,bug,water
Surskit,bug,water
Surskit,bug,water
Surskit,bug,water
Swablu,normal,flying
Swablu,normal,flying
Swablu,normal,flying
Swablu,normal,flying
Swablu,normal,flying
Swablu,normal,flying
Swadloon,bug,grass
Swadloon,bug,grass
Swadloon,bug,grass
Swalot,poison,
Swalot,poison,
Swalot,poison,
Swalot,poison,
Swalot,poison,
Swalot,poison,
Swampert,water,ground
Swampert,water,ground
Swampert,water,ground
Swampert,water,ground
Swampert,water,ground
Swampert,water,ground
Swampert,water,ground
Swampert,water,ground
Swampert,water,ground
Swanna,water,flying
Swanna,water,flying
Swellow,normal,flying
Swellow,normal,flying
Swellow,normal,flying
Swellow,normal,flying
Swellow,normal,flying
Swellow,normal,flying
